Record ID,Store Name,Store Street Address,Additonal Address,City,State,Zip Code,Zip4,County,Store Type,Latitude,Longitude,Incentive Program,Grantee Name,x,y
1471200,Trader Joe's 781,211 S Dixie Hwy,,Coral Gables,FL,33133,4824,MIAMI DADE,Supermarket,25.729273,-80.258163,,,-8934297.837163549,2965588.6987329526
1471805,Familia Meat Market,18904 SW 114th Ave,,Miami,FL,33157,7519,MIAMI DADE,Other,25.590862,-80.377159,,,-8947544.411289988,2948495.0602236036
1472218,Exprezo #124,29421 SW 152nd Ave,,Homestead,FL,33033,2847,MIAMI DADE,Convenience Store,25.493483,-80.436211,,,-8954118.04986031,2936480.6912770458
1474373,Walmart 6397,15601 SW 127th Ave,,Miami,FL,33177,1406,MIAMI DADE,Super Store,25.622503,-80.397385,,,-8949795.95931077,2952400.9483248084
1474570,Sprouts Farmers Market 638,12690 SW 88th St,,Miami,FL,33186,1868,MIAMI DADE,Supermarket,25.684229,-80.40023,,,-8950112.663262077,2960023.62537517
1474583,El Faro Supermarket,4338 NW 7th St,,Miami,FL,33126,3516,MIAMI DADE,Grocery Store,25.778473,-80.266731,,,-8935251.622560665,2971669.6452101595
1474762,E&J Brothers Group Llc 1306,7420 SW 57th Ave,,South Miami,FL,33143,5314,MIAMI DADE,Convenience Store,25.70212,-80.285706,,,-8937363.90989847,2962233.761480572
1477827,Latin Store Corp,433 NW 12th Ave,,Miami,FL,33128,1020,MIAMI DADE,Convenience Store,25.778126,-80.214561,,,-8929444.084725982,2971626.7484094673
1478178,Food Fare,21530 SW 109th Ave,,Cutler Bay,FL,33189,2902,MIAMI DADE,Convenience Store,25.56702,-80.368256,,,-8946553.333863454,2945552.5934927273
1479791,Vision Market,3911 E 4th Ave,,Hialeah,FL,33013,2705,MIAMI DADE,Grocery Store,25.858093,-80.274384,,,-8936103.550623707,2981515.7431465657
1483762,7-Eleven Store 37594,8695 SW 40th St,,Miami,FL,33155,3215,MIAMI DADE,Convenience Store,25.733521,-80.335518,,,-8942908.956373861,2966113.637225056
1486481,Murphy USA 5738,33517 S Dixie Hwy,,Florida City,FL,33034,    ,MIAMI DADE,Convenience Store,25.456163,-80.473923,,,-8958316.130497105,2931878.828810424
1488336,C&C Food Spot,711 Sw 8th St,Apt A,Homestead,FL,33030,6905,MIAMI DADE,Convenience Store,25.462782,-80.487122,,,-8959785.436456086,2932694.9017058606
1494270,Sprouts Farmers Market 641,2631 NE 10th Ct,,Homestead,FL,33033,4718,MIAMI DADE,Supermarket,25.480455,-80.440872,,,-8954636.910006898,2934874.069626518
1495945,Marathon,18398 S Dixie Hwy,,Miami,FL,33157,5527,MIAMI DADE,Convenience Store,25.598873,-80.354469,,,-8945018.572043886,2949483.871501222
1495979,Carniceria Los Paisas & Deli Market ,9945 SW 142nd Ave,,Miami,FL,33186,6844,MIAMI DADE,Other,25.675032,-80.421829,,,-8952517.052943721,2958887.6178440973
1496527,Caraf Market 6151,6151 NW 32nd Ave,,Miami,FL,33142,2109,MIAMI DADE,Convenience Store,25.830692,-80.248894,,,-8933266.016803388,2978126.4888845985
1498712,DOLLARTREE 9034,10600 NW 19th St,,Doral,FL,33172,2542,MIAMI DADE,Other,25.790665,-80.367592,,,-8946479.417721568,2973176.923130963
